country_name_x,year,mental_health_value,indicator_code,country_name_matched,country_name_y,GDP_per_capita,School_enrollment,Unemployment
ALB,2016,4.494344677,MH_12,Albania,Albania,4457.63412207495,99.170755047578,15.418
COL,2005,7.338039425,MH_12,Colombia,Colombia,3456.06610874512,86.9616470336914,11.062
SOM,2020,10.96430614,MH_12,"Somalia, Fed. Rep.","Somalia, Fed. Rep.",518.16113333875,79.72026252508348,19.414
SOM,2002,16.62247482,MH_12,"Somalia, Fed. Rep.","Somalia, Fed. Rep.",229.598918310039,79.72026252508348,18.658
BEN,2016,20.28059035,MH_12,Benin,Benin,1010.5338961993,55.2945899963379,1.834
EST,2015,3.718103132,MH_12,Estonia,Estonia,17722.1557669523,108.18879699707,6.412
TON,2018,5.402058295,MH_12,Estonia,Estonia,23618.1361254581,112.759696960449,5.412
UGA,2017,3.264285469,MH_12,Portugal,Portugal,21442.3842768879,117.235328674316,8.878
TON,2021,7.321885146,MH_12,Estonia,Estonia,27951.1659277744,113.01091003418,6.178
UZB,2003,15.73074091,MH_12,Uzbekistan,Uzbekistan,394.164028897235,95.4466171264648,9.22
CYP,2010,4.544654748,MH_12,Cyprus,Cyprus,31105.02734375,91.440803527832,6.359
FIN,2005,16.93506367,MH_12,Finland,Finland,39049.8703780223,111.326103210449,9.602
FRA,2007,21.12158191,MH_12,France,France,41486.1907828787,106.69352722168,8.008
GHA,2009,14.98989239,MH_12,Afghanistan,Afghanistan,452.053705477043,44.2999496459961,7.808
UKR,2015,5.215973749,MH_12,Ukraine,Ukraine,2094.47387695313,90.502896110392,9.14
HUN,2009,33.03337787,MH_12,Hungary,Hungary,13051.1831777184,99.7433776855469,10.03
FRA,2015,17.96483888,MH_12,France,France,36702.4323733379,103.396041870117,10.354
KEN,2005,4.67541039,MH_12,Kenya,Kenya,523.456312433863,47.2635917663574,2.739
KAZ,2005,11.21017326,MH_12,Kazakhstan,Kazakhstan,3577.35804001782,79.72026252508348,8.13
RWA,2019,6.764403956,MH_12,Norway,Norway,76430.5889473338,119.421340942383,3.684
IND,2012,14.18565577,MH_12,India,India,1429.32199520032,69.8089599609375,7.645
SWE,2007,16.94140852,MH_12,Sweden,Sweden,53568.3057787832,100.998710632324,6.161
NOR,2021,11.4182688,MH_12,North America,North America,68424.560031595,101.828498840332,5.59210979982087
UZB,2001,7.798468555,MH_12,Uzbekistan,Uzbekistan,454.415812256778,79.72026252508348,11.279
HUN,2021,19.01216452,MH_12,Hungary,Hungary,19030.628130329,99.6950988769531,4.021
COL,2006,7.340636656,MH_12,Colombia,Colombia,3789.85361217027,90.2876663208008,11.088
RUS,2013,8.904574974,MH_12,Belarus,Belarus,7998.0802045456,104.523124130077,5.942
SOM,2001,10.62905188,MH_12,"Somalia, Fed. Rep.","Somalia, Fed. Rep.",244.914842538455,79.72026252508348,18.665
UKR,2000,8.510249585,MH_12,Ukraine,Ukraine,653.294311523438,97.8325805664062,11.707
IND,2004,14.95126507,MH_12,India,India,624.258826510066,53.247371673584,7.598
ARE,2009,0.720818572,MH_12,Euro area,Euro area,38464.1586390033,107.047309875488,9.63334626391305
FIN,2007,16.96365478,MH_12,Finland,Finland,48473.0240091455,109.042900085449,6.854
PAK,2016,10.92180187,MH_12,Pakistan,Pakistan,1424.69161195897,35.8643246680809,2.285
QAT,2004,3.142696089,MH_12,Qatar,Qatar,41035.5008380177,90.0552520751953,0.87
POL,2005,4.260115801,MH_12,French Polynesia,French Polynesia,21984.1936230719,79.72026252508348,11.722
PAK,2003,12.90784439,MH_12,Pakistan,Pakistan,672.44178669894,19.8385200500488,0.612
DOM,2021,7.439279385,MH_12,Dominica,Dominica,8376.40414141113,105.535634244733,7.757837937420643
RWA,2021,13.64981111,MH_12,Norway,Norway,93072.8925119571,119.816871643066,4.359
KAZ,2009,9.992038359,MH_12,Kazakhstan,Kazakhstan,6938.01175663001,79.72026252508348,6.55
TON,2008,5.21921852,MH_12,Estonia,Estonia,18205.9064113446,105.395011901855,5.455
CZE,2021,16.33807917,MH_12,Czechia,Czechia,27696.4619527544,102.089942932129,2.803
CZE,2014,4.260645923,MH_12,Czechia,Czechia,20038.4163180257,106.118507385254,6.108
GAB,2001,22.66324401,MH_12,Gabon,Gabon,3835.75718279727,48.6175193786621,17.827
LUX,2014,7.007432482,MH_12,Luxembourg,Luxembourg,123678.702143275,104.596977233887,6.044
CHE,2017,5.852101006,MH_12,Seychelles,Seychelles,17480.3651911372,112.311212814645,7.757837937420643
BEL,2014,15.14140113,MH_12,Belarus,Belarus,8341.31809294883,103.510351178762,5.908
ITA,2018,2.26005287,MH_12,Italy,Italy,34904.1081923834,101.526412963867,10.538
CAN,2004,16.43982265,MH_12,American Samoa,American Samoa,8958.42866697173,79.72026252508348,7.757837937420643
TUN,2016,1.449684706,MH_12,Tunisia,Tunisia,3847.80354448809,90.3264236450195,15.557
ISL,2003,12.01800193,MH_12,British Virgin Islands,British Virgin Islands,14722.823314233625,94.2840576171875,7.757837937420643
LAO,2018,5.046626997,MH_12,Lao PDR,Lao PDR,2545.1075420815,66.1528570578416,2.897
MAR,2017,2.902222673,MH_12,Denmark,Denmark,57521.5514992225,130.324432373047,5.833
ITA,2004,2.419029455,MH_12,Italy,Italy,31348.1901841445,99.0750198364258,7.866
GUY,2020,12.34103392,MH_12,Guyana,Guyana,6775.70939096303,86.9400100708008,15.308
AZE,2011,1.238148827,MH_12,Azerbaijan,Azerbaijan,7189.81869211976,82.9176205382172,5.42
GIN,2001,5.187310821,MH_12,British Virgin Islands,British Virgin Islands,14722.823314233625,95.9459533691406,7.757837937420643
ARG,2002,4.240148464,MH_12,Argentina,Argentina,2569.69963519124,96.9965667724609,19.59
GEO,2013,6.380217405,MH_12,Georgia,Georgia,4712.00229382665,107.038832287684,19.416
LAO,2002,10.09127716,MH_12,Lao PDR,Lao PDR,313.350817148131,37.9458808898926,1.775
SEN,2021,11.56092209,MH_12,Senegal,Senegal,1598.10676952274,45.1726204964815,3.436
IND,2001,16.47397835,MH_12,India,India,450.357900514128,46.8245811462402,7.611
TON,2007,5.627275,MH_12,Estonia,Estonia,16745.4308011148,105.091178894043,4.592
SOM,2000,10.53502867,MH_12,"Somalia, Fed. Rep.","Somalia, Fed. Rep.",386.119274401275,79.72026252508348,18.678
BEN,2004,11.93370322,MH_12,Benin,Benin,758.695803786371,26.7041492462158,0.79
SEN,2009,19.38030085,MH_12,Senegal,Senegal,1308.69404336205,79.72026252508348,2.807
UKR,2006,23.92088001,MH_12,Ukraine,Ukraine,2366.494140625,97.1627883911133,6.81
RWA,2002,35.16684291,MH_12,Norway,Norway,43170.557174499,113.255867004395,4.022
DOM,2005,1.80019944,MH_12,Dominica,Dominica,5695.22442394675,114.346900939941,7.757837937420643
AFG,2008,8.469310752,MH_12,Afghanistan,Afghanistan,381.73323802844,38.930850982666,7.879
RWA,2013,6.817291964,MH_12,Norway,Norway,103553.840134417,114.515380859375,3.425
AUS,2006,10.11197102,MH_12,Australia,Australia,36658.8243476122,79.72026252508348,4.785
POL,2003,14.95788984,MH_12,French Polynesia,French Polynesia,19582.8936395312,79.72026252508348,11.751
ISL,2000,19.64931135,MH_12,British Virgin Islands,British Virgin Islands,14722.823314233625,96.0634918212891,7.757837937420643
POL,2015,23.59514756,MH_12,French Polynesia,French Polynesia,19166.9594761931,79.72026252508348,11.794
SLE,2006,13.01622449,MH_12,Isle of Man,Isle of Man,42627.5089352891,79.72026252508348,7.757837937420643
SYR,2021,0.662702614,MH_12,Syrian Arab Republic,Syrian Arab Republic,663.614245706815,39.4595794677734,14.887
SYR,2009,1.105606298,MH_12,Syrian Arab Republic,Syrian Arab Republic,2462.20193643202,69.7070083618164,8.14
JOR,2006,2.200638861,MH_12,Jordan,Jordan,2342.63459574933,86.7745513916016,14.0
SLE,2016,12.78693069,MH_12,Isle of Man,Isle of Man,82025.9454509241,79.72026252508348,7.757837937420643
AZE,2005,1.502805379,MH_12,Azerbaijan,Azerbaijan,1578.36733030667,79.72026252508348,7.26
VEN,2009,6.22743277,MH_12,Slovenia,Slovenia,24501.7897290425,98.9675598144531,5.858
PAK,2000,13.15544068,MH_12,Pakistan,Pakistan,642.338346499898,79.72026252508348,0.614
VEN,2014,1.619336224,MH_12,Slovenia,Slovenia,24013.0682060959,110.182746887207,9.668
ALB,2010,6.484419909,MH_12,Albania,Albania,4149.14469936847,93.6818237304688,14.086
SLE,2010,7.026369114,MH_12,Isle of Man,Isle of Man,70587.3140283741,79.72026252508348,7.757837937420643
BEN,2012,20.85116447,MH_12,Benin,Benin,1071.5258366283,79.72026252508348,2.458
YEM,2021,5.220651419,MH_12,"Yemen, Rep.","Yemen, Rep.",14722.823314233625,79.72026252508348,18.312
THA,2014,15.8949092,MH_12,Thailand,Thailand,5801.1978916205,123.525459289551,0.576
PER,2003,2.070512969,MH_12,Upper middle income,Upper middle income,2022.46978917982,71.3557434082031,6.384868439041
SLE,2018,7.006797484,MH_12,Isle of Man,Isle of Man,89393.8244248812,79.72026252508348,7.757837937420643
ISR,2018,8.464422459,MH_12,Israel,Israel,42362.6652754196,96.6557464599609,3.917
UGA,2019,19.39929672,MH_12,Portugal,Portugal,23343.3628970034,119.519371032715,6.422
SEN,2005,18.84102899,MH_12,Senegal,Senegal,979.846101520171,22.2482490539551,2.679
UZB,2015,7.70552421,MH_12,Uzbekistan,Uzbekistan,2803.19018021751,92.2428124917835,5.15
DJI,2001,10.9793019,MH_12,Djibouti,Djibouti,742.133791107063,79.72026252508348,26.597
AFR,2007,11.40926889,MH_12,Central African Republic,Central African Republic,380.887048839475,79.72026252508348,5.562
BOL,2021,7.798417334,MH_12,Bolivia,Bolivia,4010.76053686204,90.4144137410078,5.089
DJI,2018,8.38416246,MH_12,Djibouti,Djibouti,2718.08338799203,79.72026252508348,26.18
CYP,2015,1.896368292,MH_12,Cyprus,Cyprus,23088.44140625,99.7783126831055,15.026
SAU,2016,1.346436079,MH_12,Guinea-Bissau,Guinea-Bissau,679.665386626818,79.72026252508348,3.139
COM,2013,12.53036446,MH_12,Comoros,Comoros,1603.32797107303,58.998580844006,3.98
SAU,2013,1.174443234,MH_12,Guinea-Bissau,Guinea-Bissau,654.304534409417,79.72026252508348,3.173
SOM,2018,15.59478322,MH_12,"Somalia, Fed. Rep.","Somalia, Fed. Rep.",509.497273804534,79.72026252508348,18.7
